Date,Time,DateTime,days,Chlorophyll_RFU,Cond_uS_cm,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_uS_cm,TAL_PC_RFU,TDS_mg_L,pH,Temp_C,Light_lux,Turbidity_FNU
4/2/2023,5:15:00,4/2/2023 5:15,5.55,0.59,104.8,0.422,22.86,7.63,99.7,101.8,10.04,0.295,0.06,129.4,0.52,84,7.78,15.038,0,1.35
4/2/2023,5:20:00,4/2/2023 5:20,5.55,0.64,104.8,0.421,22.89,7.63,99.5,101.6,10.03,0.294,0.06,129.5,0.54,84,7.78,15.022,0,1.46
4/2/2023,5:25:00,4/2/2023 5:25,5.55,0.58,104.9,0.421,22.86,7.63,99.5,101.6,10.03,0.294,0.06,129.6,0.56,84,7.77,15.026,0,1.23
4/2/2023,5:30:00,4/2/2023 5:30,5.56,0.57,104.6,0.423,22.85,7.62,99.4,101.5,10.02,0.296,0.06,129.3,0.54,84,7.77,14.997,0,1.44
4/2/2023,5:35:00,4/2/2023 5:35,5.56,0.69,104.6,0.422,22.88,7.63,98.6,100.7,9.97,0.295,0.06,129.7,0.55,84,7.76,14.865,0,1.55
4/2/2023,5:40:00,4/2/2023 5:40,5.56,0.66,104.1,0.422,22.9,7.64,98.1,100.2,9.92,0.295,0.06,129.1,0.53,84,7.75,14.845,0,1.4
4/2/2023,5:45:00,4/2/2023 5:45,5.57,0.55,104.5,0.422,22.87,7.63,98.3,100.4,9.94,0.295,0.06,129.6,0.52,84,7.75,14.88,0,1.32
4/2/2023,5:50:00,4/2/2023 5:50,5.57,0.56,104.5,0.422,22.82,7.61,98.3,100.4,9.93,0.295,0.06,129.4,0.52,84,7.74,14.904,0,1.35
4/2/2023,5:55:00,4/2/2023 5:55,5.57,0.57,104.4,0.421,22.86,7.63,98.2,100.3,9.93,0.294,0.06,129.3,0.57,84,7.74,14.893,0,1.37
4/2/2023,6:00:00,4/2/2023 6:00,5.58,0.53,104.4,0.421,22.88,7.63,97.8,99.9,9.89,0.293,0.06,129.5,0.54,84,7.74,14.852,0,1.38
4/2/2023,6:05:00,4/2/2023 6:05,5.58,0.56,104.4,0.421,22.86,7.63,98,100.1,9.91,0.295,0.06,129.5,0.55,84,7.73,14.866,0,1.42
4/2/2023,6:10:00,4/2/2023 6:10,5.58,0.61,104.3,0.421,22.87,7.63,97.7,99.8,9.89,0.294,0.06,129.5,0.54,84,7.73,14.807,0.6,1.41
4/2/2023,6:15:00,4/2/2023 6:15,5.59,0.64,104,0.421,22.92,7.64,97.5,99.5,9.87,0.293,0.06,129.3,0.57,84,7.73,14.78,2.62,1.34
4/2/2023,6:20:00,4/2/2023 6:20,5.59,0.62,103.9,0.421,22.9,7.64,97.2,99.2,9.85,0.294,0.06,129.3,0.57,84,7.71,14.736,8.49,1.43
4/2/2023,6:25:00,4/2/2023 6:25,5.59,0.55,104,0.422,22.88,7.63,97,99.1,9.85,0.296,0.06,129.5,0.58,84,7.71,14.677,24.72,1.42
4/2/2023,6:30:00,4/2/2023 6:30,5.6,0.68,104.2,0.422,22.91,7.64,96.6,98.6,9.8,0.295,0.06,129.7,0.56,84,7.7,14.694,56.86,1.41
4/2/2023,6:35:00,4/2/2023 6:35,5.6,0.57,104,0.422,22.92,7.65,96.5,98.6,9.8,0.296,0.06,129.6,0.56,84,7.69,14.656,111.32,1.49
4/2/2023,6:40:00,4/2/2023 6:40,5.6,0.65,104.2,0.423,22.94,7.65,96.5,98.6,9.8,0.297,0.06,129.7,0.58,84,7.69,14.675,189.28,1.38
4/2/2023,6:45:00,4/2/2023 6:45,5.61,0.6,104.1,0.424,22.93,7.65,96.3,98.4,9.79,0.298,0.06,129.8,0.55,84,7.69,14.649,282.88,1.45
4/2/2023,6:50:00,4/2/2023 6:50,5.61,0.55,104.2,0.425,22.96,7.66,96.2,98.3,9.77,0.3,0.06,129.9,0.54,84,7.68,14.655,386.24,1.26
4/2/2023,6:55:00,4/2/2023 6:55,5.61,0.56,104.1,0.427,23.01,7.68,96.2,98.2,9.77,0.302,0.06,129.9,0.54,84,7.68,14.632,488.48,1.38
4/2/2023,7:00:00,4/2/2023 7:00,5.62,0.59,104.1,0.427,22.93,7.65,96.2,98.2,9.79,0.303,0.06,130,0.56,84,7.68,14.579,589.28,1.35
4/2/2023,7:05:00,4/2/2023 7:05,5.62,0.92,103.8,0.428,22.94,7.65,95.4,97.4,9.71,0.303,0.06,129.8,0.63,84,7.67,14.545,672,1.53
4/2/2023,7:10:00,4/2/2023 7:10,5.63,0.58,103.9,0.428,22.96,7.66,95.7,97.7,9.75,0.304,0.06,129.9,0.57,84,7.66,14.529,757.12,1.33
4/2/2023,7:15:00,4/2/2023 7:15,5.63,0.6,104.1,0.429,22.84,7.62,96.8,98.8,9.82,0.305,0.06,129.6,0.58,84,7.69,14.702,836.16,1.41
4/2/2023,7:20:00,4/2/2023 7:20,5.63,0.58,104.4,0.43,22.88,7.63,96.8,98.8,9.81,0.307,0.06,129.7,0.56,84,7.7,14.762,904.32,1.26
4/2/2023,7:25:00,4/2/2023 7:25,5.64,0.55,104.3,0.43,22.86,7.63,96.7,98.7,9.8,0.307,0.06,129.6,0.56,84,7.69,14.777,965.76,1.41
4/2/2023,7:30:00,4/2/2023 7:30,5.64,0.61,104.4,0.43,22.84,7.62,96.6,98.7,9.79,0.307,0.06,129.7,0.54,84,7.69,14.772,1019.84,1.29
4/2/2023,7:35:00,4/2/2023 7:35,5.64,0.61,104.3,0.431,22.83,7.62,96.5,98.5,9.78,0.308,0.06,129.7,0.54,84,7.69,14.748,1071.68,1.41
4/2/2023,7:40:00,4/2/2023 7:40,5.65,0.59,104.3,0.431,22.83,7.62,96.2,98.2,9.76,0.308,0.06,129.8,0.53,84,7.69,14.711,1119.36,1.35
4/2/2023,7:45:00,4/2/2023 7:45,5.65,0.59,103.9,0.432,22.89,7.64,96.3,98.3,9.78,0.309,0.06,129.6,0.55,84,7.69,14.648,1168,1.32
4/2/2023,7:50:00,4/2/2023 7:50,5.65,0.58,104,0.432,22.84,7.62,96.2,98.2,9.77,0.309,0.06,129.7,0.56,84,7.69,14.658,1212.48,1.29
4/2/2023,7:55:00,4/2/2023 7:55,5.66,0.63,104.1,0.431,22.87,7.63,96.1,98.1,9.76,0.308,0.06,129.7,0.56,84,7.68,14.659,1253.76,1.29
4/2/2023,8:00:00,4/2/2023 8:00,5.66,0.63,104.2,0.429,22.8,7.61,96.3,98.3,9.78,0.306,0.06,129.9,0.57,84,7.69,14.641,1295.04,1.31
4/2/2023,8:05:00,4/2/2023 8:05,5.66,0.57,104.2,0.43,22.81,7.61,96.2,98.2,9.76,0.307,0.06,129.7,0.56,84,7.68,14.694,1346.56,1.62
4/2/2023,8:10:00,4/2/2023 8:10,5.67,0.64,104,0.431,22.84,7.62,96.1,98.1,9.75,0.309,0.06,129.5,0.54,84,7.68,14.7,1402.24,1.39
4/2/2023,8:15:00,4/2/2023 8:15,5.67,0.65,104.3,0.431,22.85,7.62,95.9,98,9.74,0.309,0.06,129.9,0.57,84,7.68,14.699,1459.2,1.3
4/2/2023,8:20:00,4/2/2023 8:20,5.67,0.58,104.1,0.433,22.8,7.6,96,98,9.75,0.31,0.06,129.8,0.58,84,7.68,14.641,1531.52,1.33
4/2/2023,8:25:00,4/2/2023 8:25,5.68,0.58,104.1,0.433,22.88,7.63,95.7,97.8,9.72,0.311,0.06,129.7,0.59,84,7.68,14.67,1622.4,1.33
4/2/2023,8:30:00,4/2/2023 8:30,5.68,0.55,104.3,0.433,22.79,7.6,95.9,97.9,9.73,0.311,0.06,129.8,0.55,84,7.67,14.685,2435.84,1.38
4/2/2023,8:35:00,4/2/2023 8:35,5.68,0.56,104.3,0.432,22.83,7.62,95.8,97.8,9.72,0.31,0.06,129.9,0.56,84,7.67,14.692,5696,1.34
4/2/2023,8:40:00,4/2/2023 8:40,5.69,0.58,104.4,0.43,22.77,7.6,95.6,97.6,9.7,0.307,0.06,129.9,0.55,84,7.66,14.724,10437.12,1.37
4/2/2023,8:45:00,4/2/2023 8:45,5.69,0.47,104.5,0.43,22.71,7.58,95.6,97.7,9.69,0.307,0.06,129.9,0.54,84,7.66,14.762,11141.12,1.75
4/2/2023,8:50:00,4/2/2023 8:50,5.69,0.5,104.7,0.43,22.71,7.57,95.8,97.8,9.71,0.307,0.06,130.2,0.53,85,7.66,14.738,11504.64,1.49
4/2/2023,8:55:00,4/2/2023 8:55,5.7,0.49,104.8,0.431,22.63,7.55,95.6,97.6,9.68,0.308,0.06,130.1,0.54,85,7.66,14.798,12067.84,1.66
4/2/2023,9:00:00,4/2/2023 9:00,5.7,0.51,104.8,0.432,22.61,7.54,95.4,97.5,9.66,0.309,0.06,130.1,0.54,85,7.65,14.804,12569.6,1.35
4/2/2023,9:05:00,4/2/2023 9:05,5.7,0.54,104.8,0.432,22.62,7.55,95.4,97.4,9.66,0.31,0.06,130.1,0.55,85,7.65,14.814,13173.76,1.27
4/2/2023,9:10:00,4/2/2023 9:10,5.71,0.58,104.9,0.433,22.56,7.53,95.4,97.4,9.65,0.31,0.06,130.1,0.56,85,7.65,14.832,13378.56,1.34
4/2/2023,9:15:00,4/2/2023 9:15,5.71,0.49,104.9,0.433,22.62,7.55,94.9,96.9,9.61,0.311,0.06,130.3,0.55,85,7.65,14.806,14187.52,1.57
4/2/2023,9:20:00,4/2/2023 9:20,5.72,0.54,105.1,0.432,22.51,7.51,95.3,97.3,9.63,0.309,0.06,130.3,0.51,85,7.65,14.851,14530.56,1.39
4/2/2023,9:25:00,4/2/2023 9:25,5.72,0.55,105.1,0.432,22.44,7.49,95.5,97.6,9.65,0.31,0.06,130.2,0.53,85,7.65,14.909,14530.56,1.19
4/2/2023,9:30:00,4/2/2023 9:30,5.72,0.42,105.4,0.433,22.38,7.47,96.1,98.1,9.68,0.311,0.06,130.3,0.48,85,7.66,15.01,15288.32,1.2
4/2/2023,9:35:00,4/2/2023 9:35,5.73,0.73,105.5,0.433,22.39,7.47,96.2,98.2,9.69,0.311,0.06,130.3,0.6,85,7.66,15.034,15339.52,1.04
4/2/2023,9:40:00,4/2/2023 9:40,5.73,0.63,105.5,0.432,22.43,7.48,96,98.1,9.67,0.31,0.06,130.3,0.52,85,7.66,15.043,15779.84,1.13
4/2/2023,9:45:00,4/2/2023 9:45,5.73,0.4,106.7,0.432,21.74,7.25,99.6,101.7,9.89,0.31,0.06,129.7,0.47,84,7.71,15.723,16460.8,1.11
4/2/2023,9:50:00,4/2/2023 9:50,5.74,0.34,107.1,0.432,21.69,7.24,100.5,102.6,9.94,0.31,0.06,129.6,0.45,84,7.75,15.902,16711.68,1.23
4/2/2023,9:55:00,4/2/2023 9:55,5.74,0.42,107.3,0.431,21.63,7.21,100.5,102.6,9.91,0.308,0.06,129.5,0.47,84,7.76,16.001,21063.68,0.99
4/2/2023,10:00:00,4/2/2023 10:00,5.74,0.41,107.4,0.432,21.54,7.19,100.4,102.5,9.9,0.31,0.06,129.6,0.5,84,7.75,16.048,16773.12,1.08
4/2/2023,10:05:00,4/2/2023 10:05,5.75,0.38,107.6,0.432,21.63,7.22,100.5,102.7,9.9,0.309,0.06,129.7,0.5,84,7.75,16.097,18129.92,1.1
4/2/2023,10:10:00,4/2/2023 10:10,5.75,0.48,107.7,0.43,21.65,7.22,100.5,102.6,9.89,0.307,0.06,129.7,0.49,84,7.75,16.106,17464.32,1.33
4/2/2023,10:15:00,4/2/2023 10:15,5.75,0.39,107.9,0.43,21.58,7.2,100.9,103,9.92,0.306,0.06,129.8,0.46,84,7.74,16.181,19788.8,1.07
4/2/2023,10:20:00,4/2/2023 10:20,5.76,0.46,107.9,0.43,21.65,7.22,100.8,102.9,9.91,0.306,0.06,129.8,0.45,84,7.75,16.174,19676.16,1.04
4/2/2023,10:25:00,4/2/2023 10:25,5.76,0.35,108.1,0.43,21.47,7.16,101.1,103.3,9.92,0.306,0.06,129.7,0.42,84,7.75,16.276,18775.04,1.01
4/2/2023,10:30:00,4/2/2023 10:30,5.76,0.36,108.7,0.429,21.64,7.22,100.9,103.1,9.87,0.305,0.06,130,0.41,85,7.73,16.408,20817.92,0.9
4/2/2023,10:35:00,4/2/2023 10:35,5.77,0.36,108.9,0.429,21.22,7.08,102,104.1,9.94,0.305,0.06,129.7,0.43,84,7.76,16.593,18913.28,0.85
4/2/2023,10:40:00,4/2/2023 10:40,5.77,0.51,109,0.484,21.82,7.28,101.3,103.4,9.9,0.383,0.06,130.3,0.43,85,7.74,16.436,16998.4,0.83
4/2/2023,10:45:00,4/2/2023 10:45,5.77,0.38,108.8,0.484,21.53,7.18,101,103.2,9.87,0.384,0.06,130,0.43,84,7.73,16.475,18585.6,1.04
4/2/2023,10:50:00,4/2/2023 10:50,5.78,0.51,109.3,0.489,22.15,7.39,101.3,103.5,9.94,0.39,0.06,131.2,0.44,85,7.72,16.286,20961.28,1.61
4/2/2023,10:55:00,4/2/2023 10:55,5.78,0.37,109.1,0.506,21.93,7.32,100.4,102.5,9.88,0.414,0.06,131.4,0.41,85,7.71,16.122,21821.44,1.54
4/2/2023,11:00:00,4/2/2023 11:00,5.78,0.38,109.1,0.537,22.18,7.4,100.3,102.5,9.89,0.459,0.06,131.7,0.42,86,7.71,16.042,21934.08,1.31
4/2/2023,11:05:00,4/2/2023 11:05,5.79,0.46,109.3,0.518,22.31,7.44,100.4,102.6,9.9,0.431,0.06,131.8,0.46,86,7.71,16.07,22712.32,1.12
4/2/2023,11:10:00,4/2/2023 11:10,5.79,0.39,108.3,0.496,22.23,7.42,100.7,102.8,9.91,0.4,0.06,130.4,0.42,85,7.73,16.131,22056.96,1.05
4/2/2023,11:15:00,4/2/2023 11:15,5.8,0.37,109.4,0.508,22.43,7.48,101,103.2,9.94,0.417,0.06,131.7,0.44,86,7.71,16.129,23306.24,1.26
4/2/2023,11:20:00,4/2/2023 11:20,5.8,0.38,108.3,0.419,22.35,7.46,101.7,103.9,10.01,0.292,0.06,130.5,0.44,85,7.75,16.117,25303.04,1.64
4/2/2023,11:25:00,4/2/2023 11:25,5.8,0.45,108.5,0.419,22.37,7.46,102,104.2,10.04,0.292,0.06,130.6,0.42,85,7.77,16.138,25876.48,1.07
4/2/2023,11:30:00,4/2/2023 11:30,5.81,0.43,108.1,0.42,22.27,7.43,101.8,103.9,10.02,0.292,0.06,130.2,0.41,85,7.77,16.115,25241.6,1.43
4/2/2023,11:35:00,4/2/2023 11:35,5.81,0.7,108.2,0.419,22.31,7.44,102.3,104.4,10.06,0.29,0.06,130.2,0.48,85,7.77,16.139,25477.12,1.64
4/2/2023,11:40:00,4/2/2023 11:40,5.81,0.52,108.6,0.417,21.81,7.28,102,104.1,10.01,0.289,0.06,130.5,0.42,85,7.75,16.235,24944.64,1.08
4/2/2023,11:45:00,4/2/2023 11:45,5.82,0.51,108.6,0.416,21.86,7.29,102,104.1,9.98,0.287,0.06,130,0.49,85,7.74,16.373,25118.72,1.09
4/2/2023,11:50:00,4/2/2023 11:50,5.82,0.54,108.5,0.415,21.98,7.33,102.1,104.3,10,0.285,0.06,130,0.44,84,7.74,16.353,25231.36,1.41
4/2/2023,11:55:00,4/2/2023 11:55,5.82,0.56,108.9,0.415,22.01,7.34,102.4,104.6,10.02,0.286,0.06,130.2,0.46,85,7.75,16.409,26583.04,1.12
4/2/2023,12:00:00,4/2/2023 12:00,5.83,0.54,110,0.415,21.73,7.25,103.3,105.5,10.04,0.286,0.06,130.6,0.47,85,7.75,16.725,21985.28,1.27
4/2/2023,12:05:00,4/2/2023 12:05,5.83,0.47,110,0.415,22.22,7.41,103.6,105.7,10.12,0.285,0.06,131.5,0.46,85,7.76,16.446,26173.44,1.16
4/2/2023,12:10:00,4/2/2023 12:10,5.83,0.77,109.7,0.414,22.06,7.36,103.7,105.9,10.11,0.284,0.06,130.7,0.43,85,7.77,16.572,24862.72,1.08
4/2/2023,12:15:00,4/2/2023 12:15,5.84,0.49,110.1,0.412,21.88,7.3,104.4,106.6,10.13,0.281,0.06,130.6,0.42,85,7.77,16.78,24903.68,1.03
4/2/2023,12:20:00,4/2/2023 12:20,5.84,0.45,110.3,0.41,21.69,7.24,105.5,107.7,10.2,0.278,0.06,130.3,0.42,85,7.78,16.978,24698.88,1.08
4/2/2023,12:25:00,4/2/2023 12:25,5.84,0.47,110.7,0.41,21.9,7.31,105,107.3,10.16,0.278,0.06,130.8,0.39,85,7.78,16.943,18186.24,0.85
4/2/2023,12:30:00,4/2/2023 12:30,5.85,0.64,111.2,0.409,21.88,7.3,106,108.3,10.22,0.277,0.06,130.9,0.48,85,7.79,17.124,24893.44,0.74
4/2/2023,12:35:00,4/2/2023 12:35,5.85,0.43,112,0.407,21.74,7.25,107.7,110,10.32,0.274,0.06,131,0.4,85,7.8,17.406,25415.68,0.75
4/2/2023,12:40:00,4/2/2023 12:40,5.85,0.34,112.7,0.408,21.15,7.06,106.4,108.6,10.1,0.275,0.06,130.5,0.34,85,7.78,17.845,19968,0.68
4/2/2023,12:45:00,4/2/2023 12:45,5.86,0.83,111.4,0.406,22.23,7.42,106.7,109,10.31,0.273,0.06,131.5,0.45,85,7.81,17.007,23889.92,1.06
4/2/2023,12:50:00,4/2/2023 12:50,5.86,0.44,111.4,0.405,22.05,7.36,107.3,109.5,10.39,0.271,0.06,131.9,0.42,86,7.85,16.863,23613.44,1.14
4/2/2023,12:55:00,4/2/2023 12:55,5.86,0.53,112.2,0.405,22.32,7.44,109.1,111.4,10.59,0.271,0.06,133.1,0.4,87,7.88,16.769,20536.32,1.28
4/2/2023,13:00:00,4/2/2023 13:00,5.87,0.45,112.9,0.405,22.03,7.35,105.1,107.3,10.21,0.271,0.06,134,0.4,87,7.79,16.759,16363.52,1.17
4/2/2023,13:05:00,4/2/2023 13:05,5.87,0.6,112.6,0.404,21.95,7.32,106,108.3,10.28,0.27,0.06,133.4,0.44,87,7.78,16.857,17126.4,1.04
4/2/2023,13:10:00,4/2/2023 13:10,5.88,0.52,113.5,0.404,21.94,7.32,105.1,107.3,10.13,0.269,0.06,133.6,0.42,87,7.75,17.121,18222.08,1.22
4/2/2023,13:15:00,4/2/2023 13:15,5.88,0.63,113.8,0.402,21.77,7.26,103.7,105.9,10.06,0.267,0.06,134.9,0.45,88,7.71,16.812,9497.6,1.01
4/2/2023,13:20:00,4/2/2023 13:20,5.88,0.57,113.6,0.4,21.83,7.28,103.1,105.3,10,0.265,0.06,134.6,0.4,87,7.7,16.836,13030.4,1.24
4/2/2023,13:25:00,4/2/2023 13:25,5.89,0.81,114.6,0.399,22.07,7.36,104.8,107,10.15,0.263,0.06,135.5,0.46,88,7.72,16.921,12497.92,1.27
4/2/2023,13:30:00,4/2/2023 13:30,5.89,0.48,114.6,0.399,20.94,6.99,107.7,109.9,10.13,0.263,0.06,131.5,0.37,85,7.75,18.272,19804.16,0.57
4/2/2023,13:35:00,4/2/2023 13:35,5.89,0.32,115,0.399,20.38,6.8,107.1,109.4,10,0.262,0.06,130.7,0.3,85,7.77,18.677,17566.72,0.29
4/2/2023,13:40:00,4/2/2023 13:40,5.9,0.37,115.2,0.397,20.19,6.73,107.4,109.7,10,0.26,0.06,130.7,0.32,85,7.77,18.812,12103.68,0.37
4/2/2023,13:45:00,4/2/2023 13:45,5.9,0.34,115.2,0.395,20.18,6.73,107.5,109.8,10.01,0.257,0.06,130.7,0.27,85,7.77,18.801,9318.4,0.33
4/2/2023,13:50:00,4/2/2023 13:50,5.9,0.38,115,0.395,20.09,6.7,107.5,109.8,10.01,0.256,0.06,130.5,0.26,85,7.77,18.783,6366.72,0.39
4/2/2023,13:55:00,4/2/2023 13:55,5.91,0.39,114.9,0.393,20.25,6.76,107.9,110.2,10.07,0.254,0.06,130.6,0.3,85,7.78,18.699,15677.44,0.43
4/2/2023,14:00:00,4/2/2023 14:00,5.91,0.44,115,0.393,21.2,7.07,108.6,110.9,10.25,0.253,0.06,132.4,0.31,86,7.8,18.146,13578.24,0.74
4/2/2023,14:05:00,4/2/2023 14:05,5.91,0.41,113.6,0.392,21.77,7.26,106.3,108.6,10.22,0.253,0.06,133.4,0.36,87,7.79,17.249,16675.84,0.85
4/2/2023,14:10:00,4/2/2023 14:10,5.92,0.55,111.6,0.39,21.67,7.23,105,107.2,10.12,0.25,0.06,131.3,0.4,85,7.78,17.111,13808.64,0.85
4/2/2023,14:15:00,4/2/2023 14:15,5.92,0.63,110.4,0.389,21.78,7.27,104.6,106.8,10.1,0.249,0.06,130.2,0.41,85,7.79,17.031,19118.08,1.38
4/2/2023,14:20:00,4/2/2023 14:20,5.92,0.64,110.3,0.388,21.85,7.29,105.4,107.6,10.18,0.247,0.06,130.1,0.4,85,7.8,17.039,16035.84,1.35
4/2/2023,14:25:00,4/2/2023 14:25,5.93,0.74,111,0.387,21.89,7.3,106,108.2,10.24,0.246,0.06,131,0.44,85,7.81,16.993,12462.08,1.21
4/2/2023,14:30:00,4/2/2023 14:30,5.93,0.63,111.1,0.386,21.97,7.33,105.9,108.1,10.23,0.244,0.06,131.1,0.46,85,7.81,17.009,15928.32,1.27
4/2/2023,14:35:00,4/2/2023 14:35,5.93,0.61,111.7,0.385,22.15,7.39,107,109.3,10.34,0.242,0.06,131.9,0.45,86,7.82,16.993,17756.16,1.01
4/2/2023,14:40:00,4/2/2023 14:40,5.94,0.6,112.3,0.383,21.95,7.32,106.6,108.8,10.26,0.24,0.06,132.1,0.42,86,7.8,17.155,16727.04,1.25
4/2/2023,14:45:00,4/2/2023 14:45,5.94,0.67,112.5,0.383,22.26,7.43,108,110.2,10.41,0.239,0.06,132.6,0.45,86,7.82,17.071,15416.32,1.26
4/2/2023,14:50:00,4/2/2023 14:50,5.94,0.64,111.7,0.381,21.95,7.32,108.5,110.8,10.46,0.236,0.06,131.4,0.42,85,7.85,17.123,15416.32,1.15
4/2/2023,14:55:00,4/2/2023 14:55,5.95,0.64,111.7,0.379,22.26,7.43,111.4,113.7,10.75,0.235,0.06,131.7,0.4,86,7.93,17.068,14233.6,1.39
4/2/2023,15:00:00,4/2/2023 15:00,5.95,0.57,111.4,0.378,21.74,7.25,106.3,108.6,10.24,0.233,0.06,131,0.43,85,7.81,17.149,14417.92,1.01
4/2/2023,15:05:00,4/2/2023 15:05,5.95,0.8,111.2,0.378,21.91,7.31,107.3,109.6,10.34,0.233,0.06,130.9,0.47,85,7.82,17.118,13829.12,1.26
4/2/2023,15:10:00,4/2/2023 15:10,5.96,0.59,111.4,0.378,22.36,7.46,110.8,113.2,10.69,0.233,0.06,131.2,0.4,85,7.9,17.089,11786.24,1.27
4/2/2023,15:15:00,4/2/2023 15:15,5.96,0.62,111.9,0.377,22.66,7.56,114,116.4,11.01,0.231,0.06,132,0.46,86,8.01,17.033,6072.32,1.51
4/2/2023,15:20:00,4/2/2023 15:20,5.97,0.65,111.5,0.376,22.47,7.49,115,117.5,11.09,0.23,0.06,131.3,0.41,85,8.05,17.095,8865.28,1.35
4/2/2023,15:25:00,4/2/2023 15:25,5.97,0.64,110.4,0.376,22.21,7.41,111.1,113.4,10.73,0.23,0.06,130.2,0.39,85,7.96,17.028,8645.12,1.28
4/2/2023,15:30:00,4/2/2023 15:30,5.97,0.57,109.9,0.375,22.31,7.44,109.2,111.5,10.57,0.229,0.06,129.9,0.4,84,7.91,16.919,4820.48,1.18
4/2/2023,15:35:00,4/2/2023 15:35,5.98,0.63,110.1,0.375,22.44,7.49,111.9,114.3,10.83,0.228,0.06,130.1,0.43,85,7.96,16.92,5345.28,1.19
4/2/2023,15:40:00,4/2/2023 15:40,5.98,0.6,109.9,0.374,22.59,7.53,112.3,114.6,10.87,0.227,0.06,129.9,0.42,84,7.99,16.913,2110.72,1.3
4/2/2023,15:45:00,4/2/2023 15:45,5.98,0.67,109.6,0.373,22.61,7.54,110.6,112.9,10.71,0.226,0.06,129.8,0.46,84,7.95,16.874,2067.2,1.33
4/2/2023,15:50:00,4/2/2023 15:50,5.99,0.6,109.5,0.372,22.81,7.61,113.7,116.1,11.03,0.224,0.06,129.9,0.45,84,8.07,16.814,7078.4,1.77
4/2/2023,15:55:00,4/2/2023 15:55,5.99,0.68,109.7,0.372,23.09,7.7,116.5,119,11.3,0.224,0.06,130.1,0.45,85,8.18,16.808,8962.56,1.54
4/2/2023,16:00:00,4/2/2023 16:00,5.99,0.77,109.7,0.37,22.97,7.66,114.6,117.1,11.14,0.222,0.06,130.2,0.48,85,8.13,16.745,8192,2.36
4/2/2023,16:05:00,4/2/2023 16:05,6,0.86,109.7,0.369,23,7.67,113.1,115.5,11,0.221,0.06,130.4,0.48,85,8.05,16.701,9815.04,1.65
4/2/2023,16:10:00,4/2/2023 16:10,6,0.79,110,0.369,23.28,7.76,114.4,116.8,11.13,0.221,0.06,130.9,0.45,85,8.12,16.662,8878.08,1.66
4/2/2023,16:15:00,4/2/2023 16:15,6,1,109.9,0.369,23.53,7.85,117.5,120,11.45,0.22,0.06,130.8,0.5,85,8.22,16.622,6632.96,1.84
4/2/2023,16:20:00,4/2/2023 16:20,6.01,0.84,109.7,0.369,23.42,7.81,114.3,116.7,11.13,0.22,0.06,130.6,0.47,85,8.18,16.603,4716.8,1.41
4/2/2023,16:25:00,4/2/2023 16:25,6.01,1.1,109.6,0.368,23.21,7.74,115,117.4,11.2,0.219,0.06,130.6,0.56,85,8.12,16.594,2243.84,1.7
4/2/2023,16:30:00,4/2/2023 16:30,6.01,1.21,109.5,0.368,23.12,7.71,111.6,114,10.87,0.218,0.06,130.3,0.56,85,8.03,16.624,7057.92,1.7
4/2/2023,16:35:00,4/2/2023 16:35,6.02,0.62,110.6,0.367,22.41,7.48,111.4,113.7,10.79,0.218,0.06,130.9,0.44,85,7.97,16.878,5713.92,0.93
4/2/2023,16:40:00,4/2/2023 16:40,6.02,0.42,112.3,0.368,21.46,7.16,110.9,113.3,10.54,0.219,0.06,130.2,0.35,85,7.9,17.795,4794.88,0.87
4/2/2023,16:45:00,4/2/2023 16:45,6.02,0.4,113.5,0.367,20.4,6.81,108.2,110.5,10.18,0.218,0.06,130.1,0.3,85,7.83,18.306,4729.6,0.49
4/2/2023,16:50:00,4/2/2023 16:50,6.03,0.42,113.4,0.367,20.65,6.89,108.6,110.9,10.23,0.218,0.06,130.2,0.35,85,7.84,18.24,5946.88,0.53
4/2/2023,16:55:00,4/2/2023 16:55,6.03,0.45,113.3,0.367,20.73,6.92,109,111.3,10.25,0.217,0.06,130,0.31,85,7.84,18.28,8002.56,0.6
4/2/2023,17:00:00,4/2/2023 17:00,6.03,0.46,113.4,0.366,20.62,6.88,108.7,111,10.23,0.216,0.06,130.1,0.32,85,7.85,18.284,5857.28,0.51
4/2/2023,17:05:00,4/2/2023 17:05,6.04,0.41,113.6,0.366,20.25,6.76,107.8,110.1,10.12,0.215,0.06,130,0.3,85,7.83,18.402,5608.96,0.35
4/2/2023,17:10:00,4/2/2023 17:10,6.04,0.43,113.8,0.366,20.02,6.68,107.2,109.5,10.05,0.216,0.06,130.1,0.32,85,7.82,18.469,6566.4,0.45
4/2/2023,17:15:00,4/2/2023 17:15,6.05,0.39,113.8,0.366,20.1,6.7,106.9,109.2,10.03,0.215,0.06,130.1,0.28,85,7.82,18.447,3937.28,0.38
4/2/2023,17:20:00,4/2/2023 17:20,6.05,0.41,113.8,0.365,20.17,6.73,107.5,109.8,10.09,0.214,0.06,130.1,0.34,85,7.82,18.425,1628.16,0.47
4/2/2023,17:25:00,4/2/2023 17:25,6.05,0.41,113.9,0.365,20.01,6.68,107.4,109.6,10.06,0.215,0.06,130.2,0.3,85,7.83,18.472,1591.68,0.4
