datetime,Temp_C,SpC,pH,DO
2021/03/06 03:30:00,10.6,542,8.1,10.2
2021/03/06 04:00:00,10.5,542,8.1,10.1
2021/03/06 04:30:00,10.4,543,8.1,10.1
2021/03/06 05:00:00,10.3,543,8.1,10.1
2021/03/06 05:30:00,10.2,544,8.1,10
2021/03/06 06:00:00,10.2,544,8.1,10.1
2021/03/06 06:30:00,10.1,544,8.1,10.1
2021/03/06 07:00:00,10,544,8.1,10.1
2021/03/06 07:30:00,9.9,544,8.1,10.1
2021/03/06 08:00:00,9.9,545,8.1,10.1
2021/03/06 08:30:00,9.8,545,8.1,10.1
2021/03/06 09:00:00,9.8,545,8.1,10.1
2021/03/06 09:30:00,9.8,545,8.1,10.1
2021/03/06 10:00:00,9.7,545,8.1,10.2
2021/03/06 10:30:00,9.7,545,8.1,10.2
2021/03/06 11:00:00,9.7,545,8.1,10.2
2021/03/06 11:30:00,9.6,545,8.1,10.3
2021/03/06 12:00:00,9.6,546,8.1,10.3
2021/03/06 12:30:00,9.6,546,8.1,10.3
2021/03/06 13:00:00,9.6,546,8.1,10.4
2021/03/06 13:30:00,9.6,546,8.1,10.4
2021/03/06 14:00:00,9.7,546,8.1,10.6
2021/03/06 14:30:00,9.7,546,8.1,10.8
2021/03/06 15:00:00,9.7,546,8.1,10.9
2021/03/06 15:30:00,9.9,546,8.1,11.3
2021/03/06 16:00:00,10.1,545,8.2,11.8
2021/03/06 16:30:00,10.2,545,8.2,12
2021/03/06 17:00:00,10.4,545,8.2,12
2021/03/06 17:30:00,10.6,544,8.2,12.2
2021/03/06 18:00:00,10.8,543,8.3,12.3
2021/03/06 18:30:00,11,543,8.3,12.5
2021/03/06 19:00:00,11.2,542,8.3,12.5
2021/03/06 19:30:00,11.3,542,8.3,12.5
2021/03/06 20:00:00,11.4,542,8.3,12.5
2021/03/06 20:30:00,11.5,542,8.3,12.5
2021/03/06 21:00:00,11.6,541,8.3,12.5
2021/03/06 21:30:00,11.6,541,8.3,12.4
2021/03/06 22:00:00,11.6,541,8.3,12.3
2021/03/06 22:30:00,11.6,541,8.3,12.1
2021/03/06 23:00:00,11.5,541,8.3,12
2021/03/06 23:30:00,11.4,541,8.3,11.7
2021/03/07 00:00:00,11.4,542,8.3,11.6
2021/03/07 00:30:00,11.3,542,8.3,11.4
2021/03/07 01:00:00,11.2,542,8.3,11.1
2021/03/07 01:30:00,11.1,542,8.3,10.8
2021/03/07 02:00:00,11,542,8.3,10.7
2021/03/07 02:30:00,10.9,542,8.3,10.6
2021/03/07 03:00:00,10.8,543,8.3,10.4
2021/03/07 03:30:00,10.7,544,8.2,10.3
2021/03/07 04:00:00,10.6,544,8.2,10.2
2021/03/07 04:30:00,10.5,545,8.2,10.1
2021/03/07 05:00:00,10.4,545,8.2,10
2021/03/07 05:30:00,10.3,545,8.2,10
2021/03/07 06:00:00,10.2,545,8.2,10.1
2021/03/07 06:30:00,10,546,8.2,10.1
2021/03/07 07:00:00,9.9,546,8.2,10.1
2021/03/07 07:30:00,9.8,546,8.2,10.1
2021/03/07 08:00:00,9.7,546,8.2,10.1
2021/03/07 08:30:00,9.6,546,8.1,10.1
2021/03/07 09:00:00,9.5,546,8.1,10.1
2021/03/07 09:30:00,9.4,547,8.1,10.2
2021/03/07 10:00:00,9.4,547,8.1,10.2
2021/03/07 10:30:00,9.3,547,8.1,10.2
2021/03/07 11:00:00,9.3,547,8.1,10.2
2021/03/07 11:30:00,9.2,547,8.1,10.3
2021/03/07 12:00:00,9.2,547,8.1,10.3
2021/03/07 12:30:00,9.3,548,8.1,10.3
2021/03/07 13:00:00,9.2,548,8.1,10.3
2021/03/07 13:30:00,9.2,548,8.1,10.4
2021/03/07 14:00:00,9.2,549,8.1,10.4
2021/03/07 14:30:00,9.3,549,8.1,10.5
2021/03/07 15:00:00,9.4,549,8.1,10.7
2021/03/07 15:30:00,9.4,549,8.1,10.8
2021/03/07 16:00:00,9.6,549,8.1,11
2021/03/07 16:30:00,9.8,549,8.1,11.2
2021/03/07 17:00:00,10.1,546,8.2,12.1
2021/03/07 17:30:00,10.4,546,8.2,12.4
2021/03/07 18:00:00,10.3,548,8.2,12.4
2021/03/07 18:30:00,10.1,548,8.2,12.1
2021/03/07 19:00:00,10.8,545,8.2,12.1
2021/03/07 19:30:00,11,545,8.3,12.5
2021/03/07 20:00:00,11.2,545,8.3,12.6
2021/03/07 20:30:00,11.3,544,8.3,12.8
2021/03/07 21:00:00,11.5,544,8.3,12.7
2021/03/07 21:30:00,11.7,542,8.3,12.7
2021/03/07 22:00:00,10.9,552,8.3,12.9
2021/03/07 22:30:00,11.6,544,8.3,12.6
2021/03/07 23:00:00,11.9,541,8.3,12.5
2021/03/07 23:30:00,11.9,542,8.4,12.4
2021/03/08 00:00:00,11.8,543,8.3,12.2
2021/03/08 00:30:00,11.8,543,8.3,12.1
2021/03/08 01:00:00,11.7,544,8.3,11.8
2021/03/08 01:30:00,11.6,545,8.3,11.6
2021/03/08 02:00:00,11.6,545,8.3,11.4
2021/03/08 02:30:00,11.6,543,8.3,11.2
2021/03/08 03:00:00,11.5,545,8.3,10.9
2021/03/08 03:30:00,11.4,546,8.3,10.7
2021/03/08 04:00:00,11.3,546,8.3,10.5
2021/03/08 04:30:00,11.2,546,8.3,10.4
2021/03/08 05:00:00,11.1,546,8.3,10.2
2021/03/08 05:30:00,11,547,8.2,10.1
2021/03/08 06:00:00,10.9,548,8.2,10
2021/03/08 06:30:00,10.8,549,8.2,10
2021/03/08 07:00:00,10.7,550,8.2,9.9
2021/03/08 07:30:00,10.6,550,8.2,9.8
2021/03/08 08:00:00,10.5,551,8.2,9.8
2021/03/08 08:30:00,10.4,552,8.2,9.8
2021/03/08 09:00:00,10.3,551,8.2,9.8
2021/03/08 09:30:00,10.2,552,8.2,9.8
2021/03/08 10:00:00,10.1,552,8.2,9.8
2021/03/08 10:30:00,10,552,8.2,9.8
2021/03/08 11:00:00,9.9,552,8.1,9.8
2021/03/08 11:30:00,9.9,552,8.1,9.8
2021/03/08 12:00:00,9.8,552,8.1,9.9
2021/03/08 12:30:00,9.7,553,8.1,9.9
2021/03/08 13:00:00,9.7,553,8.1,9.9
2021/03/08 13:30:00,9.6,553,8.1,10
2021/03/08 14:00:00,9.6,553,8.1,10
2021/03/08 14:30:00,9.6,553,8.1,10.1
2021/03/08 15:00:00,9.6,554,8.1,10.1
2021/03/08 15:30:00,9.8,554,8.1,10.1
2021/03/08 16:00:00,9.7,554,8.1,10.2
2021/03/08 16:30:00,9.7,553,8.1,10.3
2021/03/08 17:00:00,9.9,554,8.1,10.4
2021/03/08 17:30:00,9.8,554,8.1,10.6
2021/03/08 18:00:00,9.9,554,8.1,10.7
2021/03/08 18:30:00,10,554,8.1,10.9
2021/03/08 19:00:00,9.8,554,8.1,10.8
2021/03/08 19:30:00,10,552,8.1,10.9
2021/03/08 20:00:00,10,554,8.2,11
2021/03/08 20:30:00,9.9,554,8.1,10.9
2021/03/08 21:00:00,10,553,8.1,10.8
2021/03/08 21:30:00,10,554,8.1,11
2021/03/08 22:00:00,10,553,8.2,NA
2021/03/08 22:30:00,10.1,555,8.2,11.2
2021/03/08 23:00:00,10.2,555,8.2,11.2
2021/03/08 23:30:00,10.3,553,8.2,11.2
2021/03/09 00:00:00,10.8,545,8.1,10.9
2021/03/09 00:30:00,10.3,556,8.2,11
2021/03/09 01:00:00,9.9,556,8.1,NA
2021/03/09 01:30:00,10.6,552,8.2,11.1
2021/03/09 02:00:00,10.6,556,8.2,11.3
2021/03/09 02:30:00,10.6,556,8.2,11.2
2021/03/09 03:00:00,11.2,544,8.2,NA
2021/03/09 03:30:00,11,553,8.2,11
2021/03/09 04:00:00,10.4,555,8.2,11
2021/03/09 04:30:00,11.2,553,8.3,11.3
2021/03/09 05:00:00,10.9,556,8.3,11
2021/03/09 05:30:00,12,545,8.3,11
2021/03/09 06:00:00,11.7,543,8.2,10.3
2021/03/09 06:30:00,11.5,548,8.3,10.4
2021/03/09 07:00:00,11.8,546,8.3,10.5
2021/03/09 07:30:00,11.8,545,8.3,10.4
2021/03/09 08:00:00,11.6,546,8.3,10.1
2021/03/09 08:30:00,11.7,546,8.3,10
2021/03/09 09:00:00,11.6,547,8.2,9.7
2021/03/09 09:30:00,11.6,549,8.2,9.6
2021/03/09 10:00:00,11.6,549,8.2,9.4
2021/03/09 10:30:00,11.5,549,8.2,9.4
2021/03/09 11:00:00,11.4,549,8.2,9.2
2021/03/09 11:30:00,11,552,8.1,9.3
2021/03/09 12:00:00,11.2,551,8.2,9.1
2021/03/09 12:30:00,11.2,550,8.2,9.2
2021/03/09 13:00:00,11.2,551,8.1,9
2021/03/09 13:30:00,11.1,550,8.1,9.1
2021/03/09 14:00:00,11,551,8.1,9.2
2021/03/09 14:30:00,10.9,550,8.1,9.2
2021/03/09 15:00:00,10.9,550,8.1,9.1
2021/03/09 15:30:00,10.8,550,8.1,9.2
2021/03/09 16:00:00,10.7,551,8.1,9.2
2021/03/09 16:30:00,10.7,551,8.1,9.2
2021/03/09 17:00:00,10.6,551,8.1,9.4
2021/03/09 17:30:00,10.6,551,8.1,9.4
2021/03/09 18:00:00,10.8,551,8.1,9.4
2021/03/09 18:30:00,10.7,552,8.1,9.8
2021/03/09 19:00:00,11,550,8.1,10.2
2021/03/09 19:30:00,10.6,552,8.1,NA
2021/03/09 20:00:00,10.8,550,8.1,10.1
2021/03/09 20:30:00,10.8,550,8.1,10
2021/03/09 21:00:00,10.9,551,8.2,10.6
2021/03/09 21:30:00,11.2,549,8.2,11
2021/03/09 22:00:00,10.9,549,8.2,10.8
2021/03/09 22:30:00,11,549,8.2,10.7
2021/03/09 23:00:00,10.9,548,8.2,10.9
2021/03/09 23:30:00,10.9,548,8.2,10.6
2021/03/10 00:00:00,11.4,543,8.2,10.6
2021/03/10 00:30:00,11.1,549,8.2,NA
2021/03/10 01:00:00,10.8,549,8.2,10.8
2021/03/10 01:30:00,11,549,8.2,11.1
2021/03/10 02:00:00,10.9,549,8.2,11.1
2021/03/10 02:30:00,10.9,549,8.2,11
2021/03/10 03:00:00,11,549,8.2,10.5
2021/03/10 03:30:00,10.9,549,8.2,10.7
2021/03/10 04:00:00,10.9,550,8.2,10.9
2021/03/10 04:30:00,11,549,8.2,10.5
2021/03/10 05:00:00,10.9,550,8.2,10.6
2021/03/10 05:30:00,11,551,8.2,10.7
2021/03/10 06:00:00,10.9,551,8.2,10.5
2021/03/10 06:30:00,11.3,548,8.2,10.5
2021/03/10 07:00:00,11,548,8.1,10.4
2021/03/10 07:30:00,11.2,550,8.2,10.6
2021/03/10 08:00:00,10.9,549,8.1,10.2
2021/03/10 08:30:00,11,549,8.2,10.1
2021/03/10 09:00:00,12.1,544,8.3,NA
2021/03/10 09:30:00,11.3,549,8.2,9.9
2021/03/10 10:00:00,11.5,548,8.3,9.9
2021/03/10 10:30:00,11.3,551,8.3,9.9
2021/03/10 11:00:00,11.8,543,8.2,9.6
2021/03/10 11:30:00,11.8,545,8.2,9.5
2021/03/10 12:00:00,11.9,543,8.2,9.3
2021/03/10 12:30:00,12,541,8.2,9.1
2021/03/10 13:00:00,11.8,545,8.2,9.1
2021/03/10 13:30:00,11.5,549,8.2,9.1
2021/03/10 14:00:00,11.8,546,8.2,9
2021/03/10 14:30:00,11.7,546,8.2,8.8
2021/03/10 15:00:00,11.5,548,8.1,8.7
2021/03/10 15:30:00,11.9,546,8.2,8.7
2021/03/10 16:00:00,11.8,547,8.2,8.6
2021/03/10 16:30:00,11.8,547,8.1,8.5
2021/03/10 17:00:00,11.6,548,8.1,8.5
2021/03/10 17:30:00,11.8,547,8.1,8.6
2021/03/10 18:00:00,11.8,548,8.1,8.5
2021/03/10 18:30:00,11.7,547,8.1,8.3
2021/03/10 19:00:00,11.6,549,8.1,8.3
2021/03/10 19:30:00,11.6,549,8.1,8.5
2021/03/10 20:00:00,11.8,549,8.1,8.6
2021/03/10 20:30:00,11.7,549,8.1,8.8
2021/03/10 21:00:00,11.7,548,8.1,8.8
2021/03/10 21:30:00,11.8,548,8.1,9.1
2021/03/10 22:00:00,11.8,548,8.1,9.2
2021/03/10 22:30:00,11.6,548,8.1,NA
2021/03/10 23:00:00,11.7,549,8.1,9.2
2021/03/10 23:30:00,12,547,8.1,9.4
2021/03/11 00:00:00,11.7,548,8.1,9.3
2021/03/11 00:30:00,11.8,548,8.1,NA
2021/03/11 01:00:00,12,547,8.1,9.3
2021/03/11 01:30:00,11.7,548,8.1,9.2
2021/03/11 02:00:00,11.7,548,8.1,9.3
2021/03/11 02:30:00,11.7,549,8.1,9.2
2021/03/11 03:00:00,11.8,549,8.1,9.3
2021/03/11 03:30:00,11.8,548,8.1,9.1
2021/03/11 04:00:00,11.8,547,8.1,9.1
2021/03/11 04:30:00,11.8,548,8.1,9.4
2021/03/11 05:00:00,12,549,8.2,NA
2021/03/11 05:30:00,11.8,550,8.1,9.3
2021/03/11 06:00:00,12,545,8.1,9.1
2021/03/11 06:30:00,11.8,549,8.1,9.1
2021/03/11 07:00:00,11.9,548,8.1,9.4
2021/03/11 07:30:00,12,553,8.1,9.5
2021/03/11 08:00:00,12.2,547,8.1,9
2021/03/11 08:30:00,12,548,8.1,8.9
2021/03/11 09:00:00,12,550,8.1,9.1
2021/03/11 09:30:00,12.3,548,8.1,9.1
2021/03/11 10:00:00,12,549,8.1,8.7
2021/03/11 10:30:00,11.9,552,8.1,8.8
2021/03/11 11:00:00,12.2,551,8.1,8.8
2021/03/11 11:30:00,12.3,548,8,NA
2021/03/11 12:00:00,12.5,547,8.1,8.9
2021/03/11 12:30:00,12.5,546,8.1,8.7
2021/03/11 13:00:00,12.2,547,8.1,8.4
2021/03/11 13:30:00,12.3,548,8.1,8.5
2021/03/11 14:00:00,12.6,547,8.1,8.4
2021/03/11 14:30:00,12.6,545,8.1,8.3
2021/03/11 15:00:00,12.6,548,8.1,8.3
2021/03/11 15:30:00,12.6,544,8,8
2021/03/11 16:00:00,12.7,547,8,7.8
2021/03/11 16:30:00,12.5,549,8,7.8
2021/03/11 17:00:00,12.5,548,8,7.8
2021/03/11 17:30:00,12.9,545,8,7.7
2021/03/11 18:00:00,12.6,549,8,7.7
2021/03/11 18:30:00,12.7,549,8,7.7
2021/03/11 19:00:00,12.5,549,8,7.5
2021/03/11 19:30:00,12.6,549,8,7.5
2021/03/11 20:00:00,12.7,549,8,7.4
2021/03/11 20:30:00,12.5,551,8,7.6
2021/03/11 21:00:00,12.8,548,8,7.8
2021/03/11 21:30:00,12.6,551,8,7.5
2021/03/11 22:00:00,12.3,553,8,7.6
2021/03/11 22:30:00,12.8,549,8,7.7
2021/03/11 23:00:00,13,550,8,7.6
2021/03/11 23:30:00,13,550,8,7.5
2021/03/12 00:00:00,12.8,551,8,7.6
2021/03/12 00:30:00,13,550,8,7.6
2021/03/12 01:00:00,12.8,552,8,7.3
2021/03/12 01:30:00,12.5,555,8,7.2
2021/03/12 02:00:00,12.8,554,8,7.4
2021/03/12 02:30:00,13,550,8,7.5
2021/03/12 03:00:00,12.7,553,8,7.3
2021/03/12 03:30:00,13.2,550,8,7.5
2021/03/12 04:00:00,12.8,553,7.9,7
2021/03/12 04:30:00,12.8,554,7.9,7
2021/03/12 05:00:00,12.8,553,7.9,6.8
2021/03/12 05:30:00,12.8,554,7.9,6.6
2021/03/12 06:00:00,13,552,7.9,6.6
2021/03/12 06:30:00,12.7,556,7.9,NA
2021/03/12 07:00:00,12.9,554,7.8,6.4
2021/03/12 07:30:00,12.6,557,7.9,6.5
2021/03/12 08:00:00,12.7,555,7.8,6.3
2021/03/12 08:30:00,13.1,553,7.8,6.8
2021/03/12 09:00:00,12.8,556,7.9,6.4
2021/03/12 09:30:00,12.9,556,7.9,6.3
2021/03/12 10:00:00,12.9,556,7.8,6
2021/03/12 10:30:00,12.5,557,7.9,6.1
2021/03/12 11:00:00,13.8,548,7.9,6.7
2021/03/12 11:30:00,12.7,557,7.9,6.3
2021/03/12 12:00:00,14,549,8,7.4
2021/03/12 12:30:00,14.6,543,7.9,7.2
2021/03/12 13:00:00,13.3,555,7.9,6.4
2021/03/12 13:30:00,13.2,556,7.9,6.5
2021/03/12 14:00:00,13.6,554,7.9,6.8
2021/03/12 14:30:00,13.3,558,8,6.8
2021/03/12 15:00:00,13.6,554,8,7.1
2021/03/12 15:30:00,14.4,546,8,6.9
2021/03/12 16:00:00,14.5,547,8,7
2021/03/12 16:30:00,14.5,549,8,8
2021/03/12 17:00:00,14.8,545,8,8.1
2021/03/12 17:30:00,14.7,548,8,7.7
2021/03/12 18:00:00,14.8,547,8,7.9
2021/03/12 18:30:00,14.4,551,8,NA
2021/03/12 19:00:00,14.9,547,8.1,8.7
2021/03/12 19:30:00,14.7,549,8.1,9
2021/03/12 20:00:00,15,544,8.1,9.3
2021/03/12 20:30:00,14.8,545,8.1,9.6
2021/03/12 21:00:00,15.1,539,8.1,9.9
2021/03/12 21:30:00,15,538,8.1,9.7
2021/03/12 22:00:00,15.2,536,8.1,9.8
2021/03/12 22:30:00,15.2,536,8.2,10
2021/03/12 23:00:00,15.2,536,8.2,10
2021/03/12 23:30:00,15.2,537,8.2,NA
2021/03/13 00:00:00,15.3,537,8.2,10.2
2021/03/13 00:30:00,15.3,536,8.2,10
2021/03/13 01:00:00,15.3,535,8.2,9.9
2021/03/13 01:30:00,15.3,533,8.2,9.7
2021/03/13 02:00:00,15.3,531,8.2,9.6
2021/03/13 02:30:00,15.3,531,8.1,9.3
2021/03/13 03:00:00,15.1,531,8,NA
2021/03/13 03:30:00,15.3,529,8.1,8.8
2021/03/13 04:00:00,15.2,529,8.1,8.6
2021/03/13 04:30:00,15.1,531,8,8.4
2021/03/13 05:00:00,15.2,530,8,8.2
2021/03/13 05:30:00,15.1,532,8,8.1
2021/03/13 06:00:00,15.1,533,8,7.9
2021/03/13 06:30:00,15,535,8,7.8
2021/03/13 07:00:00,15,535,8,7.7
2021/03/13 07:30:00,15,535,8,7.6
2021/03/13 08:00:00,14.9,537,8,7.6
2021/03/13 08:30:00,14.9,538,8,7.5
2021/03/13 09:00:00,14.8,538,8,7.6
2021/03/13 09:30:00,14.8,539,8,7.6
2021/03/13 10:00:00,14.7,539,7.9,7.7
2021/03/13 10:30:00,14.6,540,7.9,7.8
2021/03/13 11:00:00,14.6,541,7.9,7.8
2021/03/13 11:30:00,14.5,538,7.9,7.9
2021/03/13 12:00:00,14.4,532,7.9,8
2021/03/13 12:30:00,14.3,523,7.9,8.1
2021/03/13 13:00:00,14.3,516,7.9,8.3
2021/03/13 13:30:00,14.3,516,7.9,8.3
2021/03/13 14:00:00,14.3,517,7.9,8.6
2021/03/13 14:30:00,14.3,518,7.9,8.7
2021/03/13 15:00:00,14.3,516,8,9
2021/03/13 15:30:00,14.3,512,8,9.4
2021/03/13 16:00:00,14.3,511,8,9.5
2021/03/13 16:30:00,14.4,510,8,9.7
2021/03/13 17:00:00,14.4,510,8,9.9
2021/03/13 17:30:00,14.4,509,8.1,10.1
2021/03/13 18:00:00,14.4,510,8.1,10.2
2021/03/13 18:30:00,14.4,510,8.1,10.4
2021/03/13 19:00:00,14.4,510,8.2,10.6
2021/03/13 19:30:00,14.4,510,8.2,10.6
2021/03/13 20:00:00,14.4,511,8.2,10.7
2021/03/13 20:30:00,14.4,510,8.2,10.7
2021/03/13 21:00:00,14.4,510,8.2,10.7
2021/03/13 21:30:00,14.4,511,8.2,10.6
2021/03/13 22:00:00,14.4,511,8.2,10.6
2021/03/13 22:30:00,14.4,511,8.2,10.4
2021/03/13 23:00:00,14.3,511,8.2,10.3
2021/03/13 23:30:00,14.3,510,8.2,10.1
2021/03/14 00:00:00,14.2,508,8.2,10
2021/03/14 00:30:00,14.2,506,8.2,9.8
2021/03/14 01:00:00,14.2,505,8.1,9.6
2021/03/14 01:30:00,14.1,502,8.1,9.4
2021/03/14 03:00:00,14.1,501,8.1,9.2
2021/03/14 03:30:00,14,501,8.1,9.1
2021/03/14 04:00:00,14,501,8.1,8.9
2021/03/14 04:30:00,14,502,8,8.8
2021/03/14 05:00:00,14,503,8,8.6
2021/03/14 05:30:00,13.9,505,8,8.6
2021/03/14 06:00:00,13.9,508,8,8.5
2021/03/14 06:30:00,13.9,511,8,8.5
2021/03/14 07:00:00,13.8,514,8,8.4
2021/03/14 07:30:00,13.8,518,8,8.4
2021/03/14 08:00:00,13.8,521,8,8.3
2021/03/14 08:30:00,13.8,524,8,8.3
2021/03/14 09:00:00,13.7,526,8,8.3
2021/03/14 09:30:00,13.7,530,8,8.4
2021/03/14 10:00:00,13.7,532,8,8.4
2021/03/14 10:30:00,13.7,532,8,8.3
2021/03/14 11:00:00,13.6,535,8,8.2
2021/03/14 11:30:00,13.6,536,8,8.3
2021/03/14 12:00:00,13.6,538,8,8.2
2021/03/14 12:30:00,13.6,538,7.9,8.2
2021/03/14 13:00:00,13.6,539,7.9,8.2
2021/03/14 13:30:00,13.6,539,7.9,8.2
2021/03/14 14:00:00,13.7,540,7.9,8.2
2021/03/14 14:30:00,13.7,541,7.9,8.3
2021/03/14 15:00:00,13.7,543,8,8.5
2021/03/14 15:30:00,13.9,543,7.9,8.6
2021/03/14 16:00:00,13.9,544,7.9,8.7
2021/03/14 16:30:00,13.9,545,8,8.9
2021/03/14 17:00:00,14,546,8,9.2
2021/03/14 17:30:00,14,547,8,9.7
2021/03/14 18:00:00,14.1,547,8.1,10.4
2021/03/14 18:30:00,14.2,546,8.2,11.2
2021/03/14 19:00:00,14.3,545,8.2,11.6
2021/03/14 19:30:00,14.4,543,8.3,12
2021/03/14 20:00:00,14.5,542,8.3,12.2
2021/03/14 20:30:00,14.3,545,8.3,NA
2021/03/14 21:00:00,14.6,540,8.4,12.6
2021/03/14 21:30:00,14.7,539,8.4,12.7
2021/03/14 22:00:00,14.7,537,8.4,12.9
2021/03/14 22:30:00,14.8,537,8.5,13
2021/03/14 23:00:00,14.8,534,8.5,13
2021/03/14 23:30:00,14.8,534,8.5,12.9
2021/03/15 00:00:00,14.9,534,8.5,12.8
2021/03/15 00:30:00,14.8,533,8.5,12.5
2021/03/15 01:00:00,14.8,533,8.5,12.4
2021/03/15 01:30:00,14.8,534,8.5,12.1
2021/03/15 02:00:00,14.8,535,8.5,11.6
2021/03/15 02:30:00,14.7,535,8.5,11.2
2021/03/15 03:00:00,14.6,536,8.4,10.8
2021/03/15 03:30:00,14.5,537,8.4,10.4
2021/03/15 04:00:00,14.4,539,8.4,10.1
2021/03/15 04:30:00,14.4,541,8.4,9.8
2021/03/15 05:00:00,14.3,544,8.3,9.5
2021/03/15 05:30:00,14.2,545,8.3,9.3
2021/03/15 06:00:00,14.1,548,8.3,9.1
2021/03/15 06:30:00,14,549,8.2,8.9
2021/03/15 07:00:00,14,550,8.2,8.8
2021/03/15 07:30:00,13.9,552,8.2,8.7
2021/03/15 08:00:00,13.9,552,8.2,8.6
2021/03/15 08:30:00,13.9,553,8.2,8.5
2021/03/15 09:00:00,13.8,553,8.2,8.4
2021/03/15 09:30:00,13.8,554,8.2,8.4
2021/03/15 10:00:00,13.8,554,8.2,8.4
2021/03/15 10:30:00,13.8,555,8.1,8.4
2021/03/15 11:00:00,13.8,555,8.1,8.5
2021/03/15 11:30:00,13.8,555,8.1,8.4
2021/03/15 12:00:00,13.8,555,8.1,8.3
2021/03/15 12:30:00,13.8,556,8.1,8.3
2021/03/15 13:00:00,13.8,557,8.1,8.3
2021/03/15 13:30:00,13.8,559,8.1,8.3
2021/03/15 14:00:00,13.8,560,8.1,8.3
2021/03/15 14:30:00,13.8,561,8,8.4
2021/03/15 15:00:00,13.9,563,8,8.6
2021/03/15 15:30:00,13.9,564,8.1,9.1
2021/03/15 16:00:00,13.9,565,8.1,9.3
2021/03/15 16:30:00,13.9,566,8.1,9.5
2021/03/15 17:00:00,14,566,8.1,9.6
2021/03/15 17:30:00,14.1,566,8.2,10.1
2021/03/15 18:00:00,14.2,568,8.2,10.5
2021/03/15 18:30:00,14.4,566,8.2,10.7
2021/03/15 19:00:00,14.5,562,8.3,11
2021/03/15 19:30:00,14.6,557,8.3,11.2
2021/03/15 20:00:00,14.6,551,8.3,11.2
2021/03/15 20:30:00,14.6,551,8.3,11.2
2021/03/15 21:00:00,14.7,552,8.3,11.1
2021/03/15 21:30:00,14.7,554,8.3,11.1
2021/03/15 22:00:00,14.7,555,8.3,11
2021/03/15 22:30:00,14.8,553,8.4,11.1
2021/03/15 23:00:00,14.8,547,8.4,11
2021/03/15 23:30:00,14.8,543,8.4,10.7
2021/03/16 00:00:00,14.8,543,8.3,10.5
2021/03/16 00:30:00,14.8,542,8.3,10.2
2021/03/16 01:00:00,14.8,542,8.3,10
2021/03/16 01:30:00,14.7,542,8.3,9.8
2021/03/16 02:00:00,14.7,542,8.3,9.5
2021/03/16 02:30:00,14.7,542,8.3,9.3
2021/03/16 03:00:00,14.6,542,8.3,9.2
2021/03/16 03:30:00,14.6,542,8.2,9
2021/03/16 04:00:00,14.6,543,8.2,8.9
2021/03/16 04:30:00,14.5,542,8.2,8.7
2021/03/16 05:00:00,14.5,542,8.2,8.6
2021/03/16 05:30:00,14.5,539,8.2,8.6
2021/03/16 06:00:00,14.4,538,8.2,8.5
2021/03/16 06:30:00,14.4,534,8.1,8.5
2021/03/16 07:00:00,14.4,531,8.1,8.4
2021/03/16 07:30:00,14.4,528,8.1,8.4
2021/03/16 08:00:00,14.4,526,8.1,8.3
2021/03/16 08:30:00,14.4,524,8.1,8.2
2021/03/16 09:00:00,14.4,524,8.1,8.3
2021/03/16 09:30:00,14.4,523,8.1,8.2
2021/03/16 10:00:00,14.4,524,8.1,8.2
2021/03/16 10:30:00,14.4,524,8,8.1
2021/03/16 11:00:00,14.4,524,8,8
2021/03/16 11:30:00,14.4,525,8,8
2021/03/16 12:00:00,14.4,526,8,7.9
2021/03/16 12:30:00,14.4,527,8,8
2021/03/16 13:00:00,14.4,529,8,7.9
2021/03/16 13:30:00,14.4,531,8,7.9
2021/03/16 14:00:00,14.4,534,8,8
2021/03/16 14:30:00,14.4,536,8,8
2021/03/16 15:00:00,14.6,537,8,8.1
2021/03/16 15:30:00,14.5,540,8,8.1
2021/03/16 16:00:00,14.6,542,8,8.4
2021/03/16 16:30:00,14.4,543,8,8.5
2021/03/16 17:00:00,14.5,544,8,8.7
2021/03/16 17:30:00,14.8,542,8.1,8.9
2021/03/16 18:00:00,15,540,8.1,8.9
2021/03/16 18:30:00,14.7,543,8.1,9.1
2021/03/16 19:00:00,14.9,543,8.1,9.5
2021/03/16 19:30:00,15,542,8.1,9.6
2021/03/16 20:00:00,14.6,544,8.1,9
2021/03/16 20:30:00,14.7,543,8.1,8.9
2021/03/16 21:00:00,15.1,542,8.1,9.9
2021/03/16 21:30:00,15.2,541,8.1,10
2021/03/16 22:00:00,14.8,542,8.1,9
2021/03/16 22:30:00,14.8,544,8.2,9.6
2021/03/16 23:00:00,14.8,546,8.2,10.4
2021/03/16 23:30:00,14.9,543,8.1,9.4
2021/03/17 00:00:00,15,543,8.2,10
2021/03/17 00:30:00,15.5,539,8.3,10.7
2021/03/17 01:00:00,16.3,530,8.3,10
2021/03/17 01:30:00,16.1,532,8.2,9.9
2021/03/17 02:00:00,15.1,543,8.2,10
2021/03/17 02:30:00,15.5,536,8.3,10.3
2021/03/17 03:00:00,16.2,529,8.3,10.1
2021/03/17 03:30:00,16.6,524,8.3,9.9
2021/03/17 04:00:00,15.1,543,8.2,9.6
2021/03/17 04:30:00,15.9,532,8.3,10.1
2021/03/17 05:00:00,16.2,528,8.3,9.7
2021/03/17 05:30:00,16,531,8.3,9.5
2021/03/17 06:00:00,16.1,529,8.3,9.3
2021/03/17 06:30:00,16.2,529,8.3,9.1
